2001,421.0,2114131.39252
2002,569.5,2874818.67212
2003,789.0,2616297.7114
2004,547.75,3216539.61907
2005,602.0,2854331.1478
2006,683.5,2244575.04807
2007,1199.0,1989589.75354
2008,972.25,1812077.71466
2009,1039.75,1185671.16108
2010,1393.75,2056665.5847
2011,1198.5,1291133.42976
2012,1418.75,2286402.46267
2013,1312.5,1313276.2122
2014,1282.75,2262241.39678

