2001,1310.0,164361.00037
2002,2021.0,276057.223509
2003,1515.0,-35473.8985176
2004,1547.0,709658.424077
2005,1504.0,603130.323068
2006,1635.0,854048.583797
2007,2035.0,807963.531643
2008,2665.0,816312.232898
2009,3289.0,1365690.87705
2010,3035.0,699789.794946
2011,2109.0,963892.824922
2012,2236.0,1681309.97503
2013,2709.0,559147.553042
2014,2911.0,1490457.47477

